Name,Mean (ps),2*Stdev (ps),Allocated,Copied,Peak Memory
All.inbox.downstream.table-downstream-batch-100.fresh.metrics-off,1307538800024,1236744154736,364672392,10286783,102760448
All.inbox.downstream.delegated-batch-100.fresh.metrics-off,1097672799948,753647034246,190839784,9275037,102760448
