Name,Mean (ps),2*Stdev (ps),Allocated,Copied,Peak Memory
All.inbox.downstream.table-downstream-batch-1000.fresh.metrics-off,1662133800036,1764684275960,363340254,10033319,111149056
All.inbox.downstream.delegated-batch-1000.fresh.metrics-off,1769234999808,382810365898,192789419,10242075,111149056
